X,Y,objectid,cod_seg_pr,cod_via,cod_pr,distancia,lado,material,fecha_inst,leyen_front,estado,observacion,lat,lon,alt,key,fuente,fecha_fuente,fecha_act
-73.5474809995691,7.39387499988125,8374,451337,4513,37,0,1,1,, ,0, ,7.393875,-73.547481,113.8,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.5431715421994,7.41148833325633,8375,451339,4513,39,0,1,1,, ,0, ,7.41148833,-73.54317154,113,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.5430172161251,7.42929833920618,8376,451341,4513,41,0,1,1,, ,0, ,7.42929834,-73.54301722,108.7,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.5449268547561,7.44735976440473,8377,451343,4513,43,0,1,1,, ,0, ,7.44735976,-73.54492685,86.6,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.5518217614299,7.46320884070531,8378,451345,4513,45,0,1,1,, ,0, ,7.46320884,-73.55182176,83.3,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.5547311063946,7.48035077504249,8379,451347,4513,47,0,1,1,, ,0, ,7.48035078,-73.55473111,78.9,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.555836000058,7.49975800022474,8380,451349,4513,49,0,1,1,, ,0, ,7.499758,-73.555836,77,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.5556789386138,7.51564796913386,8381,451351,4513,51,0,1,1,, ,0, ,7.51564797,-73.55567894,76.1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-72.5997085309012,7.69112431680511,8382,5505114,5505,114,0,2,1,,5505,0, ,7.69112432,-72.59970853,0,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-72.6073836046364,7.6775040559775,8383,5505112,5505,112,0,2,1,,5505,0, ,7.67750406,-72.6073836,0,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-72.6106958583789,7.66197669195177,8384,5505110,5505,110,0,2,1,,5505,0, ,7.66197669,-72.61069586,0,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-72.615789733638,7.64786576992078,8385,5505108,5505,108,0,2,1,,5505,0, ,7.64786577,-72.61578973,0,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-72.6290722575649,7.62274683943717,8386,5505104,5505,104,0,2,1,,5505,0, ,7.62274684,-72.62907226,0,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-72.6302492688777,7.60496161067627,8387,5505102,5505,102,0,2,1,,5505,0, ,7.60496161,-72.63024927,0,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-72.6332008220843,7.58771644983717,8388,5505100,5505,100,0,2,1,,5505,0, ,7.58771645,-72.63320082,0,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-72.6338027777663,7.55469199971984,8389,550596,5505,96,0,2,1,,5505,0, ,7.554692,-72.63380278,0,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-72.63722065003,7.53866415273232,8390,550594,5505,94,0,2,1,,5505,0, ,7.53866415,-72.63722065,0,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-72.6358259077536,7.52154761634546,8391,550592,5505,92,0,2,1,,5505,0, ,7.52154762,-72.63582591,0,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-72.6351748968706,7.50482541639494,8392,550590,5505,90,0,2,1,,5505,0, ,7.50482542,-72.6351749,0,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-72.6338424967766,7.48771573626486,8393,550588,5505,88,0,2,1,,5505,0, ,7.48771574,-72.6338425,0,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-72.6345245588257,7.47087042536537,8394,550586,5505,86,0,2,1,,5505,0, ,7.47087043,-72.63452456,0,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-72.6346173862356,7.45922384409624,8395,550584,5505,84,0,2,1,,5505,0, ,7.45922384,-72.63461739,0,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-72.6349296136789,7.44521293320588,8396,550582,5505,82,0,2,1,,5505,0, ,7.44521293,-72.63492961,0,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-72.6288992312614,7.43078059992232,8397,550580,5505,80,0,2,1,,5505,0, ,7.4307806,-72.62889923,0,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-72.6182365504358,7.41985985491452,8398,550578,5505,78,0,2,1,,5505,0, ,7.41985986,-72.61823655,0,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-72.6170421863666,7.40308122161757,8399,550576,5505,76,0,2,1,,5505,0, ,7.40308122,-72.61704219,0,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-72.626517278217,7.38973408900729,8400,550574,5505,74,0,2,1,,5505,0, ,7.38973409,-72.62651728,0,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-72.6309606231917,7.37760373896445,8401,550572,5505,72,0,2,1,,5505,0, ,7.37760374,-72.63096062,0,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.1635336119621,2.23171149999312,8402,240167,2401,67,982,1,2,,2401,1, ,2.2317115,-76.16353361,2280.3183,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.1704001965517,2.23905727514804,8403,240165,2401,65,945,1,2,,2401,1, ,2.23905728,-76.1704002,2172.5381,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.1768973031666,2.24233524183132,8404,240164,2401,64,974,1,2,,2401,1, ,2.24233524,-76.1768973,2123.123,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.1793716641077,2.24849019999025,8405,240161,2401,61,1000,1,2,,2401,1, ,2.2484902,-76.17937166,2163.2148,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.1865694889835,2.25129984456614,8406,240159,2401,59,960,1,2,,2401,1, ,2.25129985,-76.18656949,2292.24,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.1970502771338,2.25950956570252,8407,240157,2401,57,840,1,2,,2401,1, ,2.25950957,-76.19705028,2351.4253,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.204079283415,2.27297588144104,8408,240155,2401,55,1038,1,2,,2401,1, ,2.27297588,-76.20407928,2427.7978,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.2158977887874,2.28683750563634,8409,240153,2401,53,1018,1,2,,2401,1, ,2.28683751,-76.21589779,2496.2529,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.7042526033165,6.15383682525777,8410,620822,6208,22,0,2,1,, ,0, ,6.15383683,-73.7042526,1565.7,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.7005888828207,6.13843863883173,8411,620824,6208,24,0,2,1,, ,0, ,6.13843864,-73.70058888,1651.7,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.6954848161748,6.1165172392458,8412,620828,6208,28,0,2,1,, ,0, ,6.11651724,-73.69548482,1914.9,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.7036173560701,6.10775730899304,8413,620830,6208,30,0,2,1,, ,0, ,6.10775731,-73.70361736,2038.5,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.7088017500687,6.09579801403887,8414,620832,6208,32,0,2,1,, ,0, ,6.09579801,-73.70880175,2165.1001,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.711852324569,6.08276636662838,8415,620834,6208,34,0,2,1,, ,0, ,6.08276637,-73.71185232,2274.8,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.7111198948802,6.06945442811777,8416,620836,6208,36,0,2,1,, ,0, ,6.06945443,-73.71111989,2361.3,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.7114841500498,6.05810272500752,8417,620838,6208,38,0,2,1,, ,0, ,6.05810273,-73.71148415,2459.5,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.7090973281365,6.04508401670144,8418,620840,6208,40,0,2,1,, ,0, ,6.04508402,-73.70909733,2528.5,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.7032511138271,6.0340040314339,8419,620842,6208,42,0,2,1,, ,0, ,6.03400403,-73.70325111,2581.1001,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.7052160518486,6.01967365275109,8420,620844,6208,44,0,2,1,, ,0, ,6.01967365,-73.70521605,2536.2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.7069452611598,6.00522629141639,8421,620846,6208,46,0,2,1,, ,0, ,6.00522629,-73.70694526,2447.3999,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.7027501862752,5.99344718433704,8422,620848,6208,48,0,2,1,, ,0, ,5.99344718,-73.70275019,2366.8999,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.6907447199325,5.99979588578929,8423,620850,6208,50,0,2,1,, ,0, ,5.99979589,-73.69074472,2279.3999,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.6780201252555,6.0049837282245,8424,620852,6208,52,0,2,1,, ,0, ,6.00498373,-73.67802012,2188.2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.6766153892215,6.00882590540709,8425,620853,6208,53,0,2,1,, ,0, ,6.00882591,-73.67661539,2139.8,10-15mt,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.6725023332172,6.00203368892893,8426,620854,6208,54,0,2,1,, ,0, ,6.00203369,-73.67250233,2090.8,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.6656853113768,5.99002555325513,8427,620856,6208,56,0,2,1,, ,0, ,5.99002555,-73.66568531,1994.1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.6560786405919,5.9792202747451,8428,620858,6208,58,0,2,1,, ,0, ,5.97922028,-73.65607864,1919.5,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.6516476753001,5.96827201907221,8429,620860,6208,60,0,2,1,, ,0, ,5.96827202,-73.65164767,1922.4,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.6527339253282,5.95544512830524,8430,620862,6208,62,0,2,1,, ,0, ,5.95544513,-73.65273392,1927.2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.6508086407399,5.94157973900375,8431,620864,6208,64,0,2,1,, ,0, ,5.94157974,-73.65080864,1896.4,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.6391769499123,5.9298431719749,8432,620866,6208,66,0,2,1,, ,0, ,5.92984317,-73.63917695,1774.5,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.6289223467708,5.93063797225451,8433,620868,6208,68,0,2,1,, ,0, ,5.93063797,-73.62892235,1658.8,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.804187996667,6.22519553304122,8434,62081,6208,1,0,1,1,, ,0, ,6.22519553,-73.804188,994.8,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.7941361253188,6.22712821120494,8435,62083,6208,3,0,1,1,, ,0, ,6.22712821,-73.79413612,1099.9,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.7747328529483,6.22934631907389,8436,62086,6208,6,0,1,1,, ,0, ,6.22934632,-73.77473285,1108.4,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.7695688668763,6.22737606120026,8437,62087,6208,7,0,1,1,, ,0, ,6.22737606,-73.76956887,1154.2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.9912869392848,3.86592344656528,8438,400111,4001,11,890,1,1,2005/06/01 00:00:00+00,11-4001,1, ,3.86592345,-76.99128694,33.1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-77.0033031863092,3.87465292818697,8439,40019,4001,9,1004,1,1,2005/06/01 00:00:00+00,09-4001,1, ,3.87465293,-77.00330319,13.1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-77.0106043920029,3.88008014720489,8440,40018,4001,8,1000,1,1,2005/06/01 00:00:00+00,08-4001,1, ,3.88008015,-77.01060439,8.4,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-77.0187051081809,3.88305465594574,8441,40017,4001,7,976,1,1,2005/06/01 00:00:00+00,07-4001,1, ,3.88305466,-77.01870511,18.1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-77.0276106888024,3.88333980329224,8442,40016,4001,6,998,1,1,2005/06/01 00:00:00+00,06-4001,1, ,3.8833398,-77.02761069,11.8,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-77.036566778099,3.8811694832053,8443,40015,4001,5,1043,1,1,2005/06/01 00:00:00+00,05-4001,1, ,3.88116948,-77.03656678,10.2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-77.0452915143791,3.88251970024536,8444,40014,4001,4,968,1,1,2005/06/01 00:00:00+00,04-4001,1, ,3.8825197,-77.04529151,11.8,10-15mt,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-77.0537319060239,3.88306775289172,8445,40013,4001,3,1008,1,1,2005/06/01 00:00:00+00,03-4001,1, ,3.88306775,-77.05373191,5.1,10-15mt,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.316125658323,3.89225717808417,8446,4001118,4001,118,412,2,1,2005/12/01 00:00:00+00,118-4001,1, ,3.89225718,-76.31612566,949.3,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.3337989937469,3.89281037779644,8447,4001116,4001,116,994,2,1,2005/12/01 00:00:00+00,116-4001,1, ,3.89281038,-76.33379899,936.5,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.3421250532122,3.89140368606762,8448,4001115,4001,115,1008,2,1,2005/12/01 00:00:00+00,115-4001,1, ,3.89140369,-76.34212505,936.321,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.3499840192726,3.89168618308619,8449,4001114,4001,114,1020,2,1,2005/12/01 00:00:00+00,114-4001,1, ,3.89168618,-76.34998402,940.7,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.3812266639812,3.8976885974187,8450,4001110,4001,110,1007,2,1,2005/12/01 00:00:00+00,110-4001,1, ,3.8976886,-76.38122666,981.6,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.3886866388166,3.89373961873969,8451,4001109,4001,109,1055,2,1,2005/12/01 00:00:00+00,109-4001,1, ,3.89373962,-76.38868664,1054.9,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.3939590174074,3.89116278097149,8452,4001108,4001,108,925,2,1,2005/12/01 00:00:00+00,108-4001,1, ,3.89116278,-76.39395902,1125.9,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.4022043668378,3.89020816089127,8453,4001106,4001,106,991,2,1,2005/11/01 00:00:00+00,106-4001,1, ,3.89020816,-76.40220437,1264.8,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.416275386107,3.88425475318614,8454,4001104,4001,104,1151,2,1,2005/11/01 00:00:00+00,104-4001,1, ,3.88425475,-76.41627539,1337.8,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.4291877421532,3.88313143883879,8455,4001102,4001,102,994,2,1,2005/11/01 00:00:00+00,102-4001,1, ,3.88313144,-76.42918774,1491.3,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.4386395811124,3.87085616929935,8456,4001100,4001,100,988,2,1,2005/10/01 00:00:00+00,100-4001,1, ,3.87085617,-76.43863958,1570.6,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.4544087279841,3.87239670843621,8457,400198,4001,98,1013,2,1,2005/10/01 00:00:00+00,98-4001,1, ,3.87239671,-76.45440873,1508.6,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.4712888716733,3.87534126427639,8458,400196,4001,96,998,2,1,2005/10/01 00:00:00+00,96-4001,1, ,3.87534126,-76.47128887,1500.5,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.4881549252873,3.87024644200959,8459,400194,4001,94,1025,2,1,2005/10/01 00:00:00+00,94-4001,1, ,3.87024644,-76.48815492,1486.8,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.5034300813977,3.87548967795612,8460,400192,4001,92,1003,2,1,2005/10/01 00:00:00+00,92-4001,1, ,3.87548968,-76.50343008,1509.4,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.5251826808998,3.86590673110695,8461,400189,4001,89,954,2,1,2005/10/01 00:00:00+00,89-4001,1, ,3.86590673,-76.52518268,1612.5,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.5335118808754,3.8624719465899,8462,400188,4001,88,1078,2,1,2005/09/01 00:00:00+00,88-4001,1, ,3.86247195,-76.53351188,1635.8,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.5480089971351,3.85323307174476,8463,400186,4001,86,1005,2,1,2005/09/01 00:00:00+00,86-4001,1, ,3.85323307,-76.548009,1627.2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.5661138417176,7.53024108870844,8464,451353,4513,53,0,1,1,, ,0, ,7.53024109,-73.56611384,75,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.5739054062839,7.54661657759709,8465,451355,4513,55,0,1,1,, ,0, ,7.54661658,-73.57390541,74.4,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.5723440894043,7.56414907970277,8466,451357,4513,57,0,1,1,, ,0, ,7.56414908,-73.57234409,76.2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.5610003229983,7.5777181670077,8467,451359,4513,59,0,1,1,, ,0, ,7.57771817,-73.56100032,76.7,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.5477054157951,7.59020772180891,8468,451361,4513,61,0,1,1,, ,0, ,7.59020772,-73.54770542,74.4,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.5354744112307,7.62385643896267,8469,451365,4513,65,974,1,1,, ,1, ,7.62385644,-73.53547441,75.1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.5299251188687,7.6411034105995,8470,451367,4513,67,997,1,1,, ,1, ,7.64110341,-73.52992512,74.6,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.5270650060733,7.65890218138877,8471,451369,4513,69,980,1,1,, ,1, ,7.65890218,-73.52706501,71.2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.5195222829255,7.67541014797636,8472,451371,4513,71,998,1,1,, ,1, ,7.67541015,-73.51952228,71.6,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.5061851953282,7.68526103322547,8473,451373,4513,73,996,1,1,2009/09/01 00:00:00+00, ,1, ,7.68526103,-73.50618519,69.6,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.4908283024084,7.69371166717622,8474,451375,4513,75,998,1,1,2009/09/01 00:00:00+00, ,1, ,7.69371167,-73.4908283,70.1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.4787622186487,7.70680339676115,8475,451377,4513,77,999,1,1,, ,1, ,7.7068034,-73.47876222,74.4,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.4687511748319,7.7219215723303,8476,451379,4513,79,998,1,1,, ,1, ,7.72192157,-73.46875117,74.2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.4517980780601,7.727797560862,8477,451381,4513,81,998,1,1,, ,1, ,7.72779756,-73.45179808,80.3,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.4344735386981,7.73304076670436,8478,451383,4513,83,1003,1,1,, ,1, ,7.73304077,-73.43447354,84,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.4170718448331,7.73825617257372,8479,451385,4513,85,997,1,1,, ,1, ,7.73825617,-73.41707184,93.4,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.4014161560801,7.74478020303333,8480,451387,4513,87,999,1,1,, ,1, ,7.7447802,-73.40141616,102.9,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.3998180280368,7.76300521070091,8481,451389,4513,89,997,1,1,, ,1, ,7.76300521,-73.39981803,110.2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.1029627328454,7.06346987816866,8482,45AST081,45AST08,1,0,1,1,, ,0, ,7.06346988,-73.10296273,0,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.1285085952971,7.06564586257279,8483,45AST084,45AST08,4,0,1,1,, ,0, ,7.06564586,-73.12850859,0,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.1375371579759,7.06493078003937,8484,45AST085,45AST08,5,0,1,1,, ,0, ,7.06493078,-73.13753716,0,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.1462461171446,7.06272836378312,8485,45AST086,45AST08,6,0,1,1,, ,0, ,7.06272836,-73.14624612,0,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.1552023519683,7.0633531062379,8486,45AST087,45AST08,7,0,1,1,, ,0, ,7.06335311,-73.15520235,0,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.1638582862807,7.06582366999799,8487,45AST088,45AST08,8,0,1,1,, ,0, ,7.06582367,-73.16385829,0,10-15mt,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.166333482655,7.0991563298311,8488,45AST0812,45AST08,12,0,2,1,, ,0, ,7.09915633,-73.16633348,0,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.1626276221893,7.10724822209111,8489,45AST0813,45AST08,13,0,2,1,, ,0, ,7.10724822,-73.16262762,0,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.1585869362609,7.12447022172764,8490,45AST0815,45AST08,15,0,1,1,, ,0, ,7.12447022,-73.15858694,0,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.1517030222712,7.14157940203175,8491,45AST0817,45AST08,17,0,1,1,, ,0, ,7.1415794,-73.15170302,0,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.228995864332,2.2984258139774,8492,240151,2401,51,970,1,2,,2401,1, ,2.29842581,-76.22899586,2586.8166,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.2378971545997,2.30041067793435,8493,240149,2401,49,930,1,2,,2401,1, ,2.30041068,-76.23789715,2710.729,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.2512439269341,2.30810414679536,8494,240147,2401,47,1000,1,2,,2401,1, ,2.30810415,-76.25124393,2771.9304,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.2664339110775,2.31502183081054,8495,240145,2401,45,1010,1,2,,2401,1, ,2.31502183,-76.26643391,2878.6965,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.2814911987821,2.31840408133427,8496,240143,2401,43,1040,1,2,,2401,1, ,2.31840408,-76.2814912,2992.8262,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.2906264498756,2.32882981121605,8497,240141,2401,41,1040,1,2,,2401,1, ,2.32882981,-76.29062645,3100.6811,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.3014626277219,2.33680678589865,8498,240139,2401,39,1030,1,2,,2401,1, ,2.33680679,-76.30146263,3170.1604,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.3089764170327,2.34846052489274,8499,240137,2401,37,993,1,2,,2401,1, ,2.34846053,-76.30897642,3245.095,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
